1269411600	20251019	202510	2025	2025.7918											LEG	PARLIAMENT						LEG			0	111	111	11	3	-2.0	6	1	6	0.4774146162321	0								4	Weragoda, Sabaragamuwa, Sri Lanka	CE	CE33	25844	7.1882	80.4704	-2240409	4	Weragoda, Sabaragamuwa, Sri Lanka	CE	CE33	25844	7.1882	80.4704	-2240409	20251019003000	https://island.lk/relations-with-us-authorities-and-with-gentleman-minister-gamani-jayasuriya/
1269411601	20251019	202510	2025	2025.7918											LEG	PARLIAMENT						LEG			0	111	111	11	3	-2.0	4	1	4	0.4774146162321	0								3	Cosmos Club, District of Columbia, United States	US	USDC		38.9109	-77.0469	529926	3	Cosmos Club, District of Columbia, United States	US	USDC		38.9109	-77.0469	529926	20251019003000	https://island.lk/relations-with-us-authorities-and-with-gentleman-minister-gamani-jayasuriya/
1269411602	20251019	202510	2025	2025.7918											LKA	SRI LANKA	LKA								1	036	036	03	1	4.0	4	1	4	-1.96078431372549	0								4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20251019003000	https://www.lankanewspapers.com/index.php/2025/10/18/lnp-fishermen-issue-requires-sensitive-handling-and-sustainable-solutions-says-pm-harini-in-india/
1269411603	20251019	202510	2025	2025.7918											LKA	SRI LANKA	LKA								0	040	040	04	1	1.0	2	1	2	-1.96078431372549	0								4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20251019003000	https://www.lankanewspapers.com/index.php/2025/10/18/lnp-fishermen-issue-requires-sensitive-handling-and-sustainable-solutions-says-pm-harini-in-india/
1269411604	20251019	202510	2025	2025.7918											LKA	SRI LANKA	LKA								0	041	041	04	1	1.0	1	1	1	0.4774146162321	0								4	Weragoda, Sabaragamuwa, Sri Lanka	CE	CE33	25844	7.1882	80.4704	-2240409	4	Weragoda, Sabaragamuwa, Sri Lanka	CE	CE33	25844	7.1882	80.4704	-2240409	20251019003000	https://island.lk/relations-with-us-authorities-and-with-gentleman-minister-gamani-jayasuriya/
1269411605	20251019	202510	2025	2025.7918											MED	MEDIA						MED			0	140	140	14	3	-6.5	6	1	6	-5.51470588235294	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20251019003000	https://pjmedia.com/catherinesalgado/2025/10/18/antifa-calls-for-attack-on-fed-property-dems-sued-not-to-protect-n4945013
1269411606	20251019	202510	2025	2025.7918											MED	SPOKESMAN						MED			0	190	190	19	4	-10.0	2	1	2	-3.3003300330033	0								3	Camp Pendleton, California, United States	US	USCA		33.2103	-117.393	253271	3	Camp Pendleton, California, United States	US	USCA		33.2103	-117.393	253271	20251019003000	https://www.dailymail.co.uk/news/article-15205369/Gavin-Newsom-California-highway-artillery-fire-marines-JD-Vance.html
1269411607	20251019	202510	2025	2025.7918											MIL	NAVY						MIL			0	042	042	04	1	1.9	1	1	1	0.73111291632818	0								3	Camp Pendleton, California, United States	US	USCA		33.2103	-117.393	253271	3	Camp Pendleton, California, United States	US	USCA		33.2103	-117.393	253271	20251019003000	https://redstate.com/beccalower/2025/10/18/vp-vance-addressing-his-fellow-marines-in-remarks-during-250th-birthday-celebration-n2195222
1269411608	20251019	202510	2025	2025.7918											NGA	LAGOS	NGA								0	042	042	04	1	1.9	8	1	8	1.86170212765957	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20251019003000	https://www.forbes.com/sites/imeekpo/2025/10/18/how-fela-kutis-grandson-md-kuti-is-bringing-afrobeat-to-a-new-era/
1269411609	20251019	202510	2025	2025.7918											NGA	LAGOS	NGA								0	042	042	04	1	1.9	2	1	2	1.86170212765957	0								3	Trinity College, Illinois, United States	US	USIL		41.9581	-87.6717	419867	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20251019003000	https://www.forbes.com/sites/imeekpo/2025/10/18/how-fela-kutis-grandson-md-kuti-is-bringing-afrobeat-to-a-new-era/
1269411610	20251019	202510	2025	2025.7918											NRMRAC020	CREATIVITY				NRM					1	080	080	08	2	5.0	10	1	10	12.4087591240876	0								0								0								20251019003000	https://www.wibw.com/2025/10/18/tps-501-hosts-fall-art-palooza-noto-art-district/
1269411611	20251019	202510	2025	2025.7918											OPP	DEMONSTRATOR						OPP			0	038	038	03	1	7.0	1	1	1	-2.95821896919792	0								2	California, United States	US	USCA		36.17	-119.746	CA	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251019003000	https://www.kcra.com/article/no-kings-protests-trump-america-nationwide/69081738
1269411612	20251019	202510	2025	2025.7918											OPP	DEMONSTRATOR						OPP			0	038	038	03	1	7.0	3	1	2	-2.95821896919792	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20251019003000	https://www.kcra.com/article/no-kings-protests-trump-america-nationwide/69081738
1269411613	20251019	202510	2025	2025.7918											OPP	PROTESTER						OPP			0	110	110	11	3	-2.0	1	1	1	-2.95821896919792	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251019003000	https://www.kcra.com/article/no-kings-protests-trump-america-nationwide/69081738
1269411614	20251019	202510	2025	2025.7918											OPP	PROTESTER						OPP			1	190	190	19	4	-10.0	10	1	10	-3.2128514056225	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251019003000	https://www.thetimes-tribune.com/2025/10/18/a-nation-divided-demonstrators-clash-in-no-kings-rally-in-pottsville/
1269411615	20251019	202510	2025	2025.7918											PTY	POLITICIAN									1	043	043	04	1	2.8	3	1	3	-5.55555555555556	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20251019003000	https://www.ksnblocal4.com/2025/10/18/hundreds-nebraskans-attend-no-kings-protest-lincoln/
1269411616	20251019	202510	2025	2025.7918											RAD	FANATIC						RAD			1	042	042	04	1	1.9	10	1	10	-0.47114252061249	0								4	Drumcree, Westmeath, Ireland	EI	EI29	18307	53.6333	-7.1625	-1502515	4	Drumcree, Westmeath, Ireland	EI	EI29	18307	53.6333	-7.1625	-1502515	20251019003000	https://www.irishtimes.com/opinion/2025/10/19/heather-humphreys-comes-from-a-tradition-with-a-remarkable-history/
1269411617	20251019	202510	2025	2025.7918											RUS	VLADIMIR	RUS								0	040	040	04	1	1.0	3	1	3	-0.74074074074074	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20251019003000	https://www.independentsentinel.com/trump-zelensky-talks-were-tense-not-easy-bad/
1269411618	20251019	202510	2025	2025.7918											UAF	TERRORIST						UAF			1	042	042	04	1	1.9	5	1	5	-6.71981776765376	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20251019003000	https://redstate.com/streiff/2025/10/18/us-forces-destroy-drug-running-submersible-and-takes-first-drug-war-prisoners-n2195227
