1262079039	20250909	202509	2025	2025.6822											CVL	CITIZEN						CVL			1	192	192	19	4	-9.5	12	1	12	3.25581395348837	0								4	Kumasi, Ashanti, Ghana	GH	GH02	190720	6.68333	-1.61667	-2075172	4	Kumasi, Ashanti, Ghana	GH	GH02	190720	6.68333	-1.61667	-2075172	20250909090000	https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Disillusioned-NPP-grassroots-deserve-fresh-hope-Agyepong-declares-1999837
1262079040	20250909	202509	2025	2025.6822											CVL	COMMUNITY						CVL			1	193	193	19	4	-10.0	5	1	5	-6.63507109004739	0								4	Bwari, Nigeria (general), Nigeria	NI	NI00	191415	9.28333	7.38333	-2003559	4	Bwari, Nigeria (general), Nigeria	NI	NI00	191415	9.28333	7.38333	-2003559	20250909090000	https://saharareporters.com/2025/09/09/exclusive-how-nigerian-police-took-n5million-bribe-cover-murder-abuja-community-land
1262079041	20250909	202509	2025	2025.6822											CZE	PRAGUE	CZE								1	026	026	02	1	4.0	1	1	1	2.4390243902439	0								4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	20250909090000	https://english.radio.cz/dan-browns-secret-secrets-debuts-prague-signed-copies-and-special-tours-8862186
1262079042	20250909	202509	2025	2025.6822											EDU	STUDENT						EDU			1	031	031	03	1	5.2	10	1	10	4.54545454545455	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250909090000	https://www.birminghamtimes.com/2025/09/birmingham-youth-choir-returns-to-agt-stage-tonight-heres-how-to-vote/
1262079043	20250909	202509	2025	2025.6822											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	4	1	4	0.77881619937695	0								4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	20250909090000	https://aliran.com/civil-society-voices/a-comprehensive-anti-bullying-policy-in-schools-is-needed
1262079044	20250909	202509	2025	2025.6822											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	6	1	6	0.77881619937695	0								1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20250909090000	https://aliran.com/civil-society-voices/a-comprehensive-anti-bullying-policy-in-schools-is-needed
1262079045	20250909	202509	2025	2025.6822											EDU	STUDENT						EDU			1	043	043	04	1	2.8	2	1	2	3.37972166998012	0								4	Bulahdelah, New South Wales, Australia	AS	AS02	5096	-32.407	152.212	-1562405	4	Bulahdelah, New South Wales, Australia	AS	AS02	5096	-32.407	152.212	-1562405	20250909090000	https://www.manningrivertimes.com.au/story/9061827/naidoc-celebration-event-unites-preschool-children-in-taree/
1262079046	20250909	202509	2025	2025.6822											EDU	STUDENT						EDU			0	051	051	05	1	3.4	10	1	10	0.77881619937695	0								4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	20250909090000	https://aliran.com/civil-society-voices/a-comprehensive-anti-bullying-policy-in-schools-is-needed
1262079047	20250909	202509	2025	2025.6822											EDU	STUDENT						EDU			0	060	060	06	2	6.0	10	1	10	3.04259634888438	0								1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20250909090000	https://www.queensjournal.ca/ams-summer-in-review-team-jea-gears-up-for-the-year/
1262079048	20250909	202509	2025	2025.6822											EDU	STUDENT						EDU			1	173	173	17	4	-5.0	10	1	10	-7.97101449275362	0								3	Charles County, Maryland, United States	US	USMD		38.4835	-76.983	1676992	3	Charles County, Maryland, United States	US	USMD		38.4835	-76.983	1676992	20250909090000	https://smnewsnet.com/archives/551090/two-14-year-old-westlake-high-school-students-charged-with-theft-assault/
1262079049	20250909	202509	2025	2025.6822											EDU	STUDENT						EDU			1	180	180	18	4	-9.0	10	1	10	-7.97101449275362	0								3	Charles County, Maryland, United States	US	USMD		38.4835	-76.983	1676992	3	Charles County, Maryland, United States	US	USMD		38.4835	-76.983	1676992	20250909090000	https://smnewsnet.com/archives/551090/two-14-year-old-westlake-high-school-students-charged-with-theft-assault/
1262079050	20250909	202509	2025	2025.6822											ELI	ACTOR						ELI			1	040	040	04	1	1.0	7	1	7	7.75	0								4	Kanpur, Uttar Pradesh, India	IN	IN36	70269	26.4667	80.35	-2099561	4	Kanpur, Uttar Pradesh, India	IN	IN36	70269	26.4667	80.35	-2099561	20250909090000	https://indianexpress.com/article/entertainment/bollywood/actor-akshay-kumar-pens-a-special-note-thanking-fans-as-he-turns-58-10239015/
1262079051	20250909	202509	2025	2025.6822											ESP	SPAIN	ESP								0	014	014	01	1	0.0	4	1	4	-4.36893203883495	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20250909090000	https://www.abc57.com/news/supreme-court-allows-trump-to-continue-roving-ice-patrols-in-california
1262079052	20250909	202509	2025	2025.6822											EUR	EUROPE	EUR								0	043	043	04	1	2.8	5	1	5	-2.91139240506329	0								1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20250909090000	https://saharareporters.com/2025/09/09/oped-invisible-commodity-why-charcoal-not-nigerias-economic-map-ebenezer-akarah
1262079053	20250909	202509	2025	2025.6822											EUR	EUROPE	EUR								1	057	057	05	1	8.0	6	1	6	1.53846153846153	0								4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20250909090000	https://www.hurriyetdailynews.com/tofas-signs-manufacturing-deal-with-stellantis-213391
1262079054	20250909	202509	2025	2025.6822											GBR	UNITED KINGDOM	GBR								0	030	030	03	1	4.0	2	1	2	2.86415711947627	0								1	United Kingdom	UK	UK		54	-4	UK	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250909090000	https://www.dailymail.co.uk/news/article-15079609/peter-mandelson-jeffrey-epstein-letter.html
1262079055	20250909	202509	2025	2025.6822											GBR	UNITED KINGDOM	GBR								0	030	030	03	1	4.0	2	1	2	2.86415711947627	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250909090000	https://www.dailymail.co.uk/news/article-15079609/peter-mandelson-jeffrey-epstein-letter.html
1262079056	20250909	202509	2025	2025.6822											GBR	UNITED KINGDOM	GBR								0	173	173	17	4	-5.0	4	1	4	-1.76991150442478	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250909090000	https://www.lbc.co.uk/article/peter-mandelson-birthday-message-photos-best-pal-epstein-revealed-5HjdCkb_2/
