1273339518	20251110	202511	2025	2025.8493	GOV	PRESIDENT						GOV			SYRGOV	SYRIA	SYR					GOV			1	036	036	03	1	4.0	2	1	2	-3.3203125	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20251110064500	https://www.hurriyetdailynews.com/syrian-president-due-at-white-house-for-landmark-talks-215551
1273339519	20251110	202511	2025	2025.8493	GOV	PRESIDENT						GOV			SYRGOV	SYRIAN	SYR					GOV			1	043	043	04	1	2.8	60	5	30	-2.77264325323475	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20251110064500	https://www.wisn.com/article/trump-hosting-syria-al-sharaa-at-white-house/69301421
1273339520	20251110	202511	2025	2025.8493	GOV	PRIME MINISTER						GOV			TUR	TURKEY	TUR								0	036	036	03	1	4.0	1	1	1	-2.77410832232497	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251110064500	https://www.ynetnews.com/article/hyljf11kgbx
1273339521	20251110	202511	2025	2025.8493	GOV	AUTHORITIES						GOV			UKR	UKRAINE	UKR								1	173	173	17	4	-5.0	4	1	4	-5.80730312362516	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251110064500	https://www.yahoo.com/news/articles/hacking-kingpin-reveals-inside-gang-060109332.html
1273339522	20251110	202511	2025	2025.8493	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	3.30097087378641	3	Miles College, Alabama, United States	US	USAL	AL063	32.8432	-87.8903	132644	3	Miles College, Alabama, United States	US	USAL		32.8432	-87.8903	132644	3	Miles College, Alabama, United States	US	USAL		32.8432	-87.8903	132644	20251110064500	https://www.birminghamtimes.com/2025/11/how-an-alabama-hbcu-and-5-trillion-company-formed-ai-partnership/
1273339523	20251110	202511	2025	2025.8493	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	080	080	08	2	5.0	2	1	2	-5.2863436123348	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20251110064500	https://www.dailymail.co.uk/news/article-15275643/Trump-pardons-2020-election.html
1273339524	20251110	202511	2025	2025.8493	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	080	080	08	2	5.0	2	1	2	-5.2863436123348	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20251110064500	https://www.dailymail.co.uk/news/article-15275643/Trump-pardons-2020-election.html
1273339525	20251110	202511	2025	2025.8493	GOV	REGIME						GOV			USAGOV	THE US	USA					GOV			0	112	112	11	3	-2.0	6	1	6	-8.72093023255814	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20251110064500	https://english.aawsat.com/world/5207084-tehran-responds-trump-we%E2%80%99ll-make-our-enemies-pay-their-actions
1273339526	20251110	202511	2025	2025.8493	GOV	PRESIDENT						GOV			USAJUD	UNITED STATES	USA					JUD			1	080	080	08	2	5.0	1	1	1	-5.2863436123348	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20251110064500	https://www.dailymail.co.uk/news/article-15275643/Trump-pardons-2020-election.html
1273339527	20251110	202511	2025	2025.8493	GOV	GOVERNMENT						GOV			ZAFGOVMED	PAUL MASHATILE	ZAF					GOV	MED		1	040	040	04	1	1.0	10	1	10	0	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20251110064500	https://www.citizen.co.za/news/morning-fix-nspca-probes-guard-dog-abuse-at-joburg-nature-reserves-kumbaya-spirit-has-limits/
1273339528	20251110	202511	2025	2025.8493	GOVEDU	EDUCATION MINIST						GOV	EDU		KOR	SOUTH KOREA	KOR								0	010	010	01	1	0.0	8	1	8	3.85542168674699	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20251110064500	https://www.koreaherald.com/article/10612847
1273339529	20251110	202511	2025	2025.8493	GOVHLH	STATE HOSPITAL						GOV	HLH		MLT	MALTA	MLT								1	112	112	11	3	-2.0	2	1	2	-1.440329218107	4	Gozo, Malta (general), Malta	MT	MT00	19480	36.0494	14.25	-18546	4	Gozo, Malta (general), Malta	MT	MT00	19480	36.0494	14.25	-18546	4	Gozo, Malta (general), Malta	MT	MT00	19480	36.0494	14.25	-18546	20251110064500	https://timesofmalta.com/article/facts-fiends.1119207
1273339530	20251110	202511	2025	2025.8493	GOVHLH	STATE HOSPITAL						GOV	HLH		MLTELI	MALTA	MLT					ELI			1	112	112	11	3	-2.0	2	1	2	-1.440329218107	4	Gozo, Malta (general), Malta	MT	MT00	19480	36.0494	14.25	-18546	4	Gozo, Malta (general), Malta	MT	MT00	19480	36.0494	14.25	-18546	4	Gozo, Malta (general), Malta	MT	MT00	19480	36.0494	14.25	-18546	20251110064500	https://timesofmalta.com/article/facts-fiends.1119207
1273339531	20251110	202511	2025	2025.8493	GOVHLH	STATE HOSPITAL						GOV	HLH		OMN	MUSCAT	OMN								1	112	112	11	3	-2.0	6	1	6	-1.440329218107	4	Gozo, Malta (general), Malta	MT	MT00	19480	36.0494	14.25	-18546	4	Gozo, Malta (general), Malta	MT	MT00	19480	36.0494	14.25	-18546	4	Gozo, Malta (general), Malta	MT	MT00	19480	36.0494	14.25	-18546	20251110064500	https://timesofmalta.com/article/facts-fiends.1119207
1273339532	20251110	202511	2025	2025.8493	GOVLAB	LABOR MINIST						GOV	LAB												0	180	180	18	4	-9.0	10	1	10	0.19900497512438	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20251110064500	https://theconversation.com/three-hours-of-free-power-sounds-great-but-it-could-raise-other-costs-and-hamstring-rooftop-solar-269184
1273339533	20251110	202511	2025	2025.8493	GOVLAB	MINIST OF LABOUR						GOV	LAB		GUY	STABROEK	GUY								1	010	010	01	1	0.0	6	1	6	-5.0632911392405	4	Stabroek, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8094	-58.1615	-922968	4	Stabroek, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8094	-58.1615	-922968	4	Stabroek, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8094	-58.1615	-922968	20251110064500	https://www.stabroeknews.com/2025/11/10/news/guyana/body-of-construction-accident-victim-returned-home-to-cuba/
1273339534	20251110	202511	2025	2025.8493	GOVMIL	MINIST OF DEFENSE						GOV	MIL		GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	8	1	8	-3.33091962346126	4	Mayaro, Trinidad and Tobago (general), Trinidad And Tobago	TD	TD00	27416	10.1667	-61.0833	-1360347	4	Mayaro, Trinidad and Tobago (general), Trinidad And Tobago	TD	TD00	27416	10.1667	-61.0833	-1360347	4	Mayaro, Trinidad and Tobago (general), Trinidad And Tobago	TD	TD00	27416	10.1667	-61.0833	-1360347	20251110064500	https://www.stabroeknews.com/2025/11/10/news/regional/mystery-flights-us-drones-spotted-over-tt/
1273339535	20251110	202511	2025	2025.8493	GOVMIL	CIVIL DEFENSE MINIST						GOV	MIL		NZL	NEW ZEALAND	NZL								1	010	010	01	1	0.0	6	1	6	-3.05676855895197	4	North Island, New Zealand (general), New Zealand	NZ	NZ00	22390	-39	176	-1514775	4	North Island, New Zealand (general), New Zealand	NZ	NZ00	22390	-39	176	-1514775	4	North Island, New Zealand (general), New Zealand	NZ	NZ00	22390	-39	176	-1514775	20251110064500	https://english.aawsat.com/varieties/5207068-rain-helps-tame-wildfire-new-zealands-oldest-national-park
1273339536	20251110	202511	2025	2025.8493	GOVMIL	MINIST OF DEFENSE						GOV	MIL		USAGOV	THE US	USA					GOV			0	080	080	08	2	5.0	8	1	8	-3.33091962346126	4	Mayaro, Trinidad and Tobago (general), Trinidad And Tobago	TD	TD00	27416	10.1667	-61.0833	-1360347	4	Mayaro, Trinidad and Tobago (general), Trinidad And Tobago	TD	TD00	27416	10.1667	-61.0833	-1360347	4	Mayaro, Trinidad and Tobago (general), Trinidad And Tobago	TD	TD00	27416	10.1667	-61.0833	-1360347	20251110064500	https://www.stabroeknews.com/2025/11/10/news/regional/mystery-flights-us-drones-spotted-over-tt/
1273339537	20251110	202511	2025	2025.8493	GRC	GREECE	GRC								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	-0.66666666666666	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20251110064500	https://www.irishtimes.com/world/europe/2025/11/10/cold-comfort-at-athens-forum-on-democracy-in-face-of-threats-and-rising-tide-of-populism/
1273339538	20251110	202511	2025	2025.8493	GUY	GUYANA	GUY																		1	040	040	04	1	1.0	10	1	10	2.61904761904762	1	Guyana	GY	GY		5	-59	GY	0								1	Guyana	GY	GY		5	-59	GY	20251110064500	https://www.stabroeknews.com/2025/11/10/opinion/letters/a-child-care-sector-is-a-dynamic-part-of-the-economy/
1273339539	20251110	202511	2025	2025.8493	GUY	STABROEK	GUY								GOV	MINIST						GOV			1	010	010	01	1	0.0	8	1	8	0.63291139240506	4	Stabroek, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8094	-58.1615	-922968	4	Stabroek, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8094	-58.1615	-922968	4	Stabroek, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8094	-58.1615	-922968	20251110064500	https://www.stabroeknews.com/2025/11/10/news/guyana/still-no-word-on-selection-of-sole-expert-in-us214m-expenses-dispute-with-exxon/
1273339540	20251110	202511	2025	2025.8493	GUY	STABROEK	GUY								GOV	GOVERNMENT						GOV			1	020	020	02	1	3.0	10	1	10	0.63291139240506	4	Stabroek, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8094	-58.1615	-922968	4	Stabroek, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8094	-58.1615	-922968	4	Stabroek, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8094	-58.1615	-922968	20251110064500	https://www.stabroeknews.com/2025/11/10/news/guyana/still-no-word-on-selection-of-sole-expert-in-us214m-expenses-dispute-with-exxon/
1273339541	20251110	202511	2025	2025.8493	GUY	STABROEK	GUY								GUYGOV	GUYANA	GUY					GOV			1	010	010	01	1	0.0	2	1	2	0.63291139240506	4	Stabroek, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8094	-58.1615	-922968	4	Stabroek, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8094	-58.1615	-922968	4	Stabroek, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8094	-58.1615	-922968	20251110064500	https://www.stabroeknews.com/2025/11/10/news/guyana/still-no-word-on-selection-of-sole-expert-in-us214m-expenses-dispute-with-exxon/
1273339542	20251110	202511	2025	2025.8493	GUYGOVLAB	GUYANA	GUY					GOV	LAB		GUY	STABROEK	GUY								1	010	010	01	1	0.0	2	1	2	-5.0632911392405	4	Stabroek, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8094	-58.1615	-922968	4	Stabroek, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8094	-58.1615	-922968	4	Stabroek, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8094	-58.1615	-922968	20251110064500	https://www.stabroeknews.com/2025/11/10/news/guyana/body-of-construction-accident-victim-returned-home-to-cuba/
1273339543	20251110	202511	2025	2025.8493	HLH	DOCTOR						HLH													1	173	173	17	4	-5.0	5	1	5	-1.54440154440155	4	Faridabad, Haryana, India	IN	IN10	70265	28.4333	77.3167	-2095578	0								4	Faridabad, Haryana, India	IN	IN10	70265	28.4333	77.3167	-2095578	20251110064500	https://timesofindia.indiatimes.com/india/360-kg-ammonium-nitrate-seized-large-cache-of-ied-making-material-recovered-in-delhi-ncr-doctor-nabbed/articleshow/125215067.cms
1273339544	20251110	202511	2025	2025.8493	HLH	HOSPITAL						HLH			GOV	GOVERNMENT OFFICIAL						GOV			1	173	173	17	4	-5.0	10	1	10	-1.440329218107	4	Gozo, Malta (general), Malta	MT	MT00	19480	36.0494	14.25	-18546	4	Gozo, Malta (general), Malta	MT	MT00	19480	36.0494	14.25	-18546	4	Gozo, Malta (general), Malta	MT	MT00	19480	36.0494	14.25	-18546	20251110064500	https://timesofmalta.com/article/facts-fiends.1119207
1273339545	20251110	202511	2025	2025.8493	HRI	RIGHTS GROUP						HRI			AFG	AFGHAN	AFG								1	043	043	04	1	2.8	2	1	2	-13.4275618374558	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20251110064500	https://www.khaama.com/austria-expels-afghan-man-after-serving-prison-term/
1273339546	20251110	202511	2025	2025.8493	HRI	RIGHTS GROUP						HRI			AFG	AFGHANISTAN	AFG								1	100	100	10	3	-5.0	2	1	2	-13.4275618374558	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20251110064500	https://www.khaama.com/austria-expels-afghan-man-after-serving-prison-term/
1273339547	20251110	202511	2025	2025.8493	HUN	HUNGARY	HUN								USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	-0.60240963855422	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251110064500	https://www.budapesttimes.hu/hungary/orban-president-trump-stood-up-for-hungary-this-hasnt-happened-in-a-long-time/
1273339548	20251110	202511	2025	2025.8493	IGOASABUS	ECONOMIC COOPERATION ORGANIZATION	ASA					IGO	BUS		PAK	PAKISTAN	PAK								1	120	120	12	3	-4.0	10	1	10	1.01522842639594	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20251110064500	https://propakistani.pk/2025/11/10/eco-secretariat-rejects-pakistans-nominee-for-trade-attache-post/
1273339549	20251110	202511	2025	2025.8493	IGOUNO	THE UN		UNO				IGO													1	070	070	07	2	7.0	5	1	5	2.17113665389528	1	Malta	MT	MT		35.916667	14.433333	MT	0								1	Malta	MT	MT		35.916667	14.433333	MT	20251110064500	https://timesofmalta.com/article/avoiding-birth-rate-hard-landing.1119181
1273339550	20251110	202511	2025	2025.8493	IGOUNO	UNITED NATIONS		UNO				IGO													1	203	203	20	4	-10.0	8	1	8	-6.40394088669951	4	Langkawi, Kedah, Malaysia	MY	MY02	37398	6.32649	99.8432	-2401875	0								4	Langkawi, Kedah, Malaysia	MY	MY02	37398	6.32649	99.8432	-2401875	20251110064500	https://www.independent.ie/world-news/asia-pacific/hundreds-feared-dead-as-migrant-boat-capsizes-near-malaysia/a1667425064.html
1273339551	20251110	202511	2025	2025.8493	IGOUNO	UNITED NATIONS		UNO				IGO													1	203	203	20	4	-10.0	2	1	2	-6.40394088669951	1	Bangladesh	BG	BG		24	90	BG	0								4	Langkawi, Kedah, Malaysia	MY	MY02	37398	6.32649	99.8432	-2401875	20251110064500	https://www.independent.ie/world-news/asia-pacific/hundreds-feared-dead-as-migrant-boat-capsizes-near-malaysia/a1667425064.html
1273339552	20251110	202511	2025	2025.8493	IGOUNO	THE UN		UNO				IGO			IGOUNODEV	UNESCO		UNO				IGO	DEV		1	051	051	05	1	3.4	1	1	1	0.8130081300813	1	Kuwait	KU	KU		29.5	47.75	KU	1	Kuwait	KU	KU		29.5	47.75	KU	1	Kuwait	KU	KU		29.5	47.75	KU	20251110064500	https://www.kuna.net.kw/ArticleDetails.aspx?id=3259760&Language=en
1273339553	20251110	202511	2025	2025.8493	IGOUNOGOV	THE SECURITY COUNCIL		UNO				IGO	GOV		IRN	IRANIAN	IRN								0	180	180	18	4	-9.0	6	1	6	-8.72093023255814	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Israel	IS	IS		31.5	34.75	IS	20251110064500	https://english.aawsat.com/world/5207084-tehran-responds-trump-we%E2%80%99ll-make-our-enemies-pay-their-actions
1273339554	20251110	202511	2025	2025.8493	IGOUNOGOV	THE SECURITY COUNCIL		UNO				IGO	GOV		IRN	IRANIAN	IRN								0	180	180	18	4	-9.0	2	1	2	-8.72093023255814	1	Israel	IS	IS		31.5	34.75	IS	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20251110064500	https://english.aawsat.com/world/5207084-tehran-responds-trump-we%E2%80%99ll-make-our-enemies-pay-their-actions
1273339555	20251110	202511	2025	2025.8493	IGOUNOGOV	THE SECURITY COUNCIL		UNO				IGO	GOV		IRN	IRANIAN	IRN								0	180	180	18	4	-9.0	2	1	2	-8.72093023255814	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20251110064500	https://english.aawsat.com/world/5207084-tehran-responds-trump-we%E2%80%99ll-make-our-enemies-pay-their-actions
1273339556	20251110	202511	2025	2025.8493	IGOUNOGOV	THE SECURITY COUNCIL		UNO				IGO	GOV		ISR	ISRAELI	ISR								0	111	111	11	3	-2.0	6	1	6	-8.72093023255814	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20251110064500	https://english.aawsat.com/world/5207084-tehran-responds-trump-we%E2%80%99ll-make-our-enemies-pay-their-actions
1273339557	20251110	202511	2025	2025.8493	IGOUNOGOV	THE SECURITY COUNCIL		UNO				IGO	GOV		ISR	ISRAELI	ISR								0	111	111	11	3	-2.0	4	1	4	-8.72093023255814	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20251110064500	https://english.aawsat.com/world/5207084-tehran-responds-trump-we%E2%80%99ll-make-our-enemies-pay-their-actions
1273339558	20251110	202511	2025	2025.8493	IND	BIHAR	IND																		0	010	010	01	1	0.0	1	1	1	-0.64308681672025	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	0								4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20251110064500	https://www.rediff.com/news/report/who-said-nitish-kumar-is-ill/20251110.htm
1273339559	20251110	202511	2025	2025.8493	IND	BIHAR	IND																		0	010	010	01	1	0.0	2	1	2	-0.64308681672025	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	0								4	Muzaffarpur, Bihar, India	IN	IN34	17613	26.1167	85.4	-2105246	20251110064500	https://www.rediff.com/news/report/who-said-nitish-kumar-is-ill/20251110.htm
1273339560	20251110	202511	2025	2025.8493	IND	BIHAR	IND																		0	010	010	01	1	0.0	2	1	2	-0.64308681672025	4	Muzaffarpur, Bihar, India	IN	IN34	17613	26.1167	85.4	-2105246	0								4	Patna, Bihar, India	IN	IN34	17632	25.6	85.1167	-2107500	20251110064500	https://www.rediff.com/news/report/who-said-nitish-kumar-is-ill/20251110.htm
1273339561	20251110	202511	2025	2025.8493	IND	BIHAR	IND																		1	010	010	01	1	0.0	5	1	5	-1.92307692307693	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20251110064500	https://aninews.in/news/national/politics/nitish-kumar-ruined-bihar-congress-leader-udit-raj-as-reservation-politics-intensifies-in-bihar20251110114440/
1273339562	20251110	202511	2025	2025.8493	IND	MUMBAI	IND																		1	180	180	18	4	-9.0	1	1	1	-5.13307984790875	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251110064500	https://www.hindustantimes.com/trending/indian-man-jailed-for-repeatedly-groping-12-year-old-girl-on-british-airways-flight-101762753136821.html
1273339563	20251110	202511	2025	2025.8493	IND	PUNE	IND								BUS	COMPANY						BUS			1	043	043	04	1	2.8	2	1	2	-3.92523364485981	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Mundhwa, Maharashtra, India	IN	IN16	70178	18.5333	73.9333	-2105071	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20251110064500	https://www.thehitavada.com/Encyc/2025/11/10/parth-pawar-land-row.html
1273339564	20251110	202511	2025	2025.8493	IND	PUNE	IND								BUS	COMPANY						BUS			1	043	043	04	1	2.8	2	1	2	-3.92523364485981	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20251110064500	https://www.thehitavada.com/Encyc/2025/11/10/parth-pawar-land-row.html
